run_id,tick,active_cars,candidates,selected,conflicts,reserved_size
76,16,39,60,9,51,221
76,17,43,55,13,42,266
76,18,47,51,5,46,234
76,19,46,52,9,43,249
76,20,43,55,12,43,256
76,21,47,47,5,42,224
76,22,45,50,8,42,233
76,23,47,47,7,40,244
76,24,44,52,9,43,255
76,25,47,44,5,39,237
76,26,41,50,6,44,230
76,27,39,50,5,45,223
76,28,37,53,7,46,240
76,29,41,47,6,41,246
76,30,42,46,4,42,228
76,31,39,45,13,32,287
76,32,45,35,7,28,272
76,33,43,38,2,36,234
76,34,39,42,9,33,270
76,35,42,38,9,29,292
76,36,46,35,4,31,261
76,37,46,38,6,32,248
76,38,45,33,2,31,208
76,39,39,37,8,29,209
76,40,44,36,4,32,193
76,41,39,36,8,28,219
76,42,36,36,7,29,214
76,43,38,29,1,28,177
76,44,30,39,5,34,172
76,45,31,36,5,31,174
76,46,30,33,5,28,179
76,47,31,31,5,26,179
76,48,34,29,6,23,188
76,49,34,25,4,21,172
76,50,34,22,3,19,162
76,51,29,26,5,21,175
76,52,28,26,5,21,178
76,53,27,27,7,20,204
76,54,30,26,4,22,201
76,55,32,27,5,22,195
76,56,33,24,4,20,179
76,57,36,20,4,16,175
76,58,35,16,2,14,148
76,59,30,17,5,12,150
76,60,28,26,3,23,140
76,61,25,21,6,15,147
76,62,27,18,3,15,140
76,63,27,17,3,14,124
76,64,25,19,8,11,143
76,65,29,14,4,10,142
76,66,25,16,4,12,131
76,67,27,12,5,7,137
76,68,27,12,4,8,129
76,69,26,9,2,7,110
76,70,23,10,3,7,98
76,71,21,10,3,7,96
76,72,22,7,3,4,100
76,73,18,9,1,8,85
76,74,16,10,5,5,91
76,75,18,6,3,3,90
76,76,19,6,2,4,73
76,77,15,7,4,3,87
76,78,16,3,1,2,71
76,79,12,6,4,2,61
76,80,13,3,2,1,66
76,81,11,4,2,2,63
76,82,9,2,1,1,58
76,83,9,0,0,0,48
76,84,9,2,2,0,55
76,85,11,0,0,0,44
76,86,9,1,1,0,35
76,87,9,0,0,0,25
76,88,6,1,1,0,23
76,89,6,1,1,0,20
76,90,5,0,0,0,13
76,91,3,0,0,0,8
76,92,3,0,0,0,5
76,93,1,0,0,0,2
76,94,1,0,0,0,1
77,0,0,100,45,55,224
77,1,41,59,5,54,209
77,2,43,57,13,44,252
77,3,45,55,11,44,277
77,4,48,52,8,44,275
77,5,50,50,5,45,247
77,6,45,55,8,47,248
77,7,44,56,5,51,230
77,8,43,56,6,50,220
77,9,43,56,11,45,242
77,10,45,53,10,43,257
77,11,46,52,6,46,241
77,12,42,56,10,46,256
77,13,45,53,8,45,262
77,14,48,50,8,42,259
77,15,45,50,6,44,245
77,16,48,48,7,41,243
77,17,45,50,6,44,233
77,18,41,55,8,47,224
77,19,42,53,8,45,256
77,20,41,55,9,46,274
77,21,44,50,6,44,266
77,22,41,54,9,45,285
77,23,46,47,5,42,274
77,24,44,50,7,43,276
77,25,43,48,5,43,268
77,26,42,47,4,43,237
77,27,40,52,5,47,225
77,28,39,50,5,45,225
77,29,39,50,11,39,257
77,30,46,43,6,37,251
77,31,44,45,4,41,217
77,32,40,45,5,40,191
77,33,36,46,8,38,193
77,34,40,45,7,38,198
77,35,37,40,4,36,177
77,36,37,43,7,36,185
77,37,33,40,8,32,192
77,38,35,44,7,37,192
77,39,33,41,6,35,201
77,40,33,42,6,36,203
77,41,37,35,6,29,212
77,42,39,32,3,29,182
77,43,37,32,11,21,231
77,44,43,24,5,19,221
77,45,38,25,3,22,195
77,46,35,25,6,19,207
77,47,34,28,2,26,180
77,48,30,29,5,24,174
77,49,31,29,7,22,185
77,50,36,23,3,20,178
77,51,32,29,6,23,172
77,52,30,22,3,19,153
77,53,28,25,2,23,129
77,54,27,23,5,18,143
77,55,27,24,6,18,153
77,56,26,23,5,18,143
77,57,26,20,5,15,147
77,58,28,18,4,14,145
77,59,28,19,2,17,123
77,60,26,22,7,15,132
77,61,28,15,5,10,135
77,62,26,21,6,15,146
77,63,26,19,3,16,132
77,64,22,18,4,14,130
77,65,22,17,5,12,124
77,66,23,18,6,12,135
77,67,26,13,5,8,131
77,68,25,10,5,5,136
77,69,28,10,1,9,113
77,70,20,15,5,10,118
77,71,21,9,2,7,108
77,72,20,7,3,4,109
77,73,17,9,3,6,106
77,74,18,6,0,6,86
77,75,17,7,2,5,81
77,76,17,7,0,7,62
77,77,14,7,4,3,83
77,78,17,7,5,2,86
77,79,19,5,4,1,87
77,80,18,4,2,2,72
77,81,14,1,1,0,63
77,82,10,2,0,2,48
77,83,9,1,1,0,45
77,84,8,1,0,1,35
77,85,5,1,1,0,37
77,86,6,0,0,0,31
77,87,6,1,1,0,30
77,88,7,1,1,0,28
77,89,7,1,1,0,24
77,90,6,0,0,0,16
77,91,5,0,0,0,10
77,92,3,0,0,0,5
77,93,1,0,0,0,2
77,94,1,0,0,0,1
78,0,0,100,40,60,203
78,1,40,60,9,51,228
78,2,44,56,5,51,210
78,3,42,58,13,45,257
78,4,45,55,6,49,242
78,5,43,57,8,49,235
78,6,40,60,5,55,208
78,7,37,63,10,53,232
78,8,40,60,6,54,230
78,9,39,60,7,53,249
78,10,38,61,7,54,245
78,11,43,56,9,47,255
78,12,46,52,4,48,229
78,13,41,58,9,49,249
78,14,45,53,5,48,248
78,15,44,52,6,46,231
78,16,41,55,7,48,219
78,17,41,55,9,46,248
78,18,41,54,4,50,221
78,19,38,55,7,48,228
78,20,39,54,9,45,245
78,21,43,52,7,45,250
78,22,44,48,6,42,248
78,23,44,48,7,41,247
78,24,43,44,4,40,231
78,25,41,47,6,41,233
78,26,42,47,7,40,236
78,27,42,45,5,40,224
78,28,38,45,3,42,197
78,29,39,45,6,39,195
78,30,37,49,10,39,203
78,31,41,40,4,36,195
78,32,35,48,7,41,195
78,33,36,44,8,36,207
78,34,39,41,2,39,172
78,35,33,46,7,39,181
78,36,34,44,7,37,189
78,37,33,42,9,33,230
78,38,38,38,5,33,214
78,39,39,39,6,33,210
78,40,39,42,7,35,210
78,41,37,40,4,36,199
78,42,36,41,5,36,186
78,43,33,41,7,34,197
78,44,32,45,6,39,196
78,45,34,38,1,37,165
78,46,30,41,4,37,160
78,47,32,38,7,31,184
78,48,33,36,3,33,174
78,49,34,34,3,31,160
78,50,30,36,5,31,147
78,51,30,31,5,26,158
78,52,31,31,3,28,144
78,53,25,35,8,27,145
78,54,26,31,4,27,144
78,55,27,29,4,25,152
78,56,30,27,7,20,165
78,57,29,27,5,22,157
78,58,27,29,4,25,158
78,59,27,24,4,20,165
78,60,28,22,4,18,158
78,61,28,24,3,21,146
78,62,27,21,7,14,166
78,63,28,16,6,10,181
78,64,30,21,6,15,186
78,65,32,16,4,12,178
78,66,32,15,5,10,187
78,67,30,17,4,13,170
78,68,29,16,6,10,167
78,69,28,12,3,9,150
78,70,30,14,4,10,145
78,71,28,16,6,10,150
78,72,29,11,3,8,131
78,73,29,10,3,7,116
78,74,28,7,1,6,90
78,75,24,8,2,6,77
78,76,20,11,4,7,74
78,77,16,8,2,6,66
78,78,12,8,2,6,57
78,79,11,7,2,5,57
78,80,11,8,3,5,59
78,81,14,4,3,1,68
78,82,14,6,3,3,68
78,83,13,5,4,1,73
78,84,13,3,3,0,84
78,85,15,3,2,1,77
78,86,17,3,1,2,64
78,87,14,4,3,1,63
78,88,15,3,2,1,52
78,89,14,1,1,0,39
78,90,9,1,1,0,26
78,91,8,0,0,0,16
78,92,4,0,0,0,8
78,93,3,0,0,0,4
78,94,1,0,0,0,1
79,0,0,100,43,57,211
79,1,38,62,11,51,262
79,2,43,57,7,50,246
79,3,44,56,7,49,246
79,4,41,59,11,48,260
79,5,45,54,9,45,252
79,6,48,50,5,45,240
79,7,42,56,13,43,278
79,8,51,48,5,43,254
79,9,46,52,9,43,246
79,10,47,52,9,43,252
79,11,45,53,10,43,277
79,12,46,52,6,46,265
79,13,47,51,2,49,231
79,14,43,53,5,48,227
79,15,39,58,11,47,263
79,16,43,54,6,48,257
79,17,43,52,5,47,237
79,18,41,55,9,46,254
79,19,44,52,4,48,237
79,20,44,49,6,43,226
79,21,44,49,6,43,214
79,22,40,53,9,44,226
79,23,44,46,7,39,242
79,24,38,51,6,45,230
79,25,42,47,8,39,245
79,26,42,49,7,42,235
79,27,45,43,4,39,213
79,28,41,46,6,40,205
79,29,38,48,5,43,206
79,30,35,53,12,41,233
79,31,43,44,9,35,230
79,32,44,40,4,36,198
79,33,39,43,7,36,182
79,34,36,44,6,38,168
79,35,37,41,7,34,179
79,36,34,41,12,29,213
79,37,40,39,6,33,212
79,38,35,43,7,36,210
79,39,36,35,3,32,190
79,40,35,37,5,32,178
79,41,36,33,6,27,192
79,42,34,34,9,25,209
79,43,36,32,4,28,198
79,44,37,29,5,24,200
79,45,30,34,5,29,187
79,46,33,31,5,26,176
79,47,32,31,4,27,159
79,48,33,27,3,24,134
79,49,32,29,5,24,140
79,50,31,25,2,23,115
79,51,23,27,8,19,140
79,52,26,25,5,20,140
79,53,27,22,7,15,163
79,54,25,25,4,21,165
79,55,26,24,3,21,148
79,56,27,25,5,20,160
79,57,31,20,3,17,141
79,58,31,23,4,19,121
79,59,29,19,6,13,121
79,60,28,16,6,10,129
79,61,23,17,4,13,118
79,62,23,17,5,12,124
79,63,27,15,6,9,137
79,64,26,15,3,12,127
79,65,22,14,2,12,110
79,66,21,14,3,11,104
79,67,19,11,4,7,110
79,68,19,15,6,9,123
79,69,23,10,4,6,119
79,70,26,11,5,6,119
79,71,26,6,3,3,106
79,72,27,5,2,3,89
79,73,18,6,1,5,64
79,74,16,8,2,6,60
79,75,14,7,6,1,71
79,76,15,5,1,4,57
79,77,13,5,2,3,55
79,78,12,6,1,5,43
79,79,11,6,3,3,52
79,80,12,3,1,2,43
79,81,10,3,1,2,36
79,82,7,3,1,2,35
79,83,8,2,2,0,37
79,84,8,2,2,0,40
79,85,8,1,1,0,35
79,86,7,1,1,0,32
79,87,7,0,0,0,24
79,88,4,0,0,0,17
79,89,4,0,0,0,13
79,90,3,0,0,0,9
79,91,3,0,0,0,6
79,92,1,0,0,0,3
79,93,1,0,0,0,2
79,94,1,0,0,0,1
80,0,0,100,50,50,241
80,1,47,53,8,45,237
80,2,43,57,12,45,253
80,3,49,51,4,47,231
80,4,44,56,11,45,244
80,5,41,58,9,49,231
80,6,43,56,9,47,229
80,7,45,54,7,47,230
80,8,43,55,4,51,196
80,9,42,56,9,47,217
80,10,38,59,7,52,217
80,11,34,62,8,54,206
80,12,38,59,6,53,198
80,13,34,61,9,52,200
80,14,37,58,8,50,207
80,15,38,56,5,51,203
80,16,38,55,8,47,221
80,17,41,50,5,45,205
80,18,36,59,11,48,222
80,19,41,50,5,45,211
80,20,39,55,4,51,192
80,21,39,54,7,47,198
80,22,37,55,8,47,231
80,23,38,53,6,47,226
80,24,37,55,10,45,261
80,25,43,46,7,39,257
80,26,46,43,5,38,229
80,27,42,47,8,39,228
80,28,44,38,8,30,234
80,29,45,41,5,36,218
80,30,40,45,5,40,195
80,31,39,41,6,35,185
80,32,36,41,6,35,185
80,33,37,39,5,34,189
80,34,35,40,4,36,176
80,35,33,42,6,36,188
80,36,29,45,8,37,195
80,37,35,39,4,35,190
80,38,34,39,7,32,209
80,39,35,34,2,32,178
80,40,33,38,7,31,186
80,41,35,36,7,29,176
80,42,36,32,4,28,159
80,43,33,33,2,31,134
80,44,28,36,6,30,143
80,45,30,35,9,26,158
80,46,31,31,7,24,157
80,47,33,30,9,21,177
80,48,31,31,4,27,166
80,49,29,33,7,26,181
80,50,30,29,6,23,185
80,51,30,28,4,24,179
80,52,34,24,6,18,181
80,53,36,22,2,20,159
80,54,31,25,4,21,154
80,55,31,22,3,19,133
80,56,25,27,7,20,158
80,57,27,21,2,19,140
80,58,25,21,5,16,143
80,59,24,25,3,22,137
80,60,25,19,4,15,125
80,61,23,18,7,11,162
80,62,27,16,3,13,151
80,63,28,14,4,10,147
80,64,28,14,3,11,124
80,65,27,13,5,8,128
80,66,24,10,4,6,117
80,67,24,13,5,8,128
80,68,23,11,2,9,113
80,69,19,11,4,7,107
80,70,19,14,8,6,126
80,71,25,13,4,9,120
80,72,25,11,2,9,100
80,73,21,9,3,6,91
80,74,20,7,2,5,78
80,75,19,8,5,3,82
80,76,17,5,4,1,85
80,77,17,4,4,0,81
80,78,19,2,2,0,70
80,79,16,1,1,0,61
80,80,12,1,1,0,49
80,81,12,2,1,1,39
80,82,8,0,0,0,26
80,83,6,1,1,0,26
80,84,4,1,0,1,19
80,85,3,1,1,0,20
80,86,4,0,0,0,16
80,87,4,0,0,0,12
80,88,3,0,0,0,8
80,89,3,0,0,0,5
80,90,2,0,0,0,2
81,0,0,100,48,52,222
81,1,45,55,10,45,253
81,2,41,59,7,52,239
81,3,45,55,11,44,266
81,4,46,54,10,44,267
81,5,49,51,6,45,258
81,6,44,56,9,47,261
81,7,42,57,7,50,251
81,8,43,56,8,48,247
81,9,44,55,8,47,236
81,10,42,57,10,47,264
81,11,48,51,8,43,266
81,12,50,48,5,43,239
81,13,49,49,5,44,210
81,14,44,52,8,44,223
81,15,47,50,5,45,199
81,16,37,59,16,43,262
81,17,47,48,9,39,271
81,18,48,46,3,43,231
81,19,38,54,8,46,240
81,20,42,51,8,43,252
81,21,45,48,10,38,272
81,22,50,42,5,37,254
81,23,44,48,7,41,244
81,24,46,45,6,39,230
81,25,41,48,6,42,216
81,26,37,50,7,43,217
81,27,39,46,5,41,209
81,28,41,45,8,37,210
81,29,44,43,3,40,187
81,30,38,49,11,38,215
81,31,41,41,3,38,183
81,32,33,45,7,38,179
81,33,37,39,4,35,173
81,34,34,43,4,39,160
81,35,29,44,6,38,163
81,36,29,43,7,36,190
81,37,31,40,6,34,197
81,38,33,39,6,33,195
81,39,36,38,4,34,188
81,40,35,38,5,33,185
81,41,36,35,4,31,162
81,42,32,39,6,33,157
81,43,33,35,7,28,164
81,44,33,34,1,33,132
81,45,27,37,6,31,145
81,46,30,34,5,29,160
81,47,26,33,4,29,159
81,48,25,34,7,27,171
81,49,27,33,7,26,193
81,50,29,24,2,22,170
81,51,28,27,4,23,156
81,52,30,28,5,23,160
81,53,30,24,3,21,157
81,54,28,24,6,18,168
81,55,28,22,3,19,147
81,56,28,19,2,17,127
81,57,25,23,7,16,143
81,58,26,19,4,15,149
81,59,26,16,4,12,145
81,60,25,20,5,15,148
81,61,27,18,4,14,152
81,62,29,16,2,14,134
81,63,22,18,4,14,144
81,64,24,16,3,13,135
81,65,25,13,3,10,126
81,66,25,13,0,13,98
81,67,20,18,3,15,94
81,68,18,15,5,10,107
81,69,22,13,5,8,109
81,70,23,12,4,8,102
81,71,20,11,3,8,93
81,72,21,9,0,9,70
81,73,19,11,5,6,79
81,74,14,9,4,5,85
81,75,16,9,0,9,67
81,76,13,12,6,6,93
81,77,17,8,4,4,92
81,78,17,8,3,5,92
81,79,17,5,3,2,90
81,80,18,5,1,4,75
81,81,19,8,5,3,84
81,82,19,2,2,0,69
81,83,18,5,2,3,59
81,84,15,2,2,0,55
81,85,12,3,2,1,46
81,86,10,2,2,0,43
81,87,9,1,1,0,38
81,88,9,1,1,0,34
81,89,8,0,0,0,24
81,90,5,0,0,0,16
81,91,4,0,0,0,11
81,92,4,0,0,0,7
81,93,3,0,0,0,3
82,0,0,100,39,61,167
82,1,37,63,13,50,196
82,2,41,59,12,47,207
82,3,46,54,8,46,203
82,4,42,58,10,48,210
82,5,42,58,11,47,235
82,6,45,55,4,51,211
82,7,41,59,11,48,236
82,8,45,55,7,48,225
82,9,46,53,4,49,197
82,10,38,60,7,53,195
82,11,37,61,8,53,209
82,12,38,59,8,51,214
82,13,38,58,7,51,214
82,14,40,57,5,52,202
82,15,41,55,7,48,195
82,16,41,55,7,48,195
82,17,34,62,6,56,197
82,18,34,62,9,53,209
82,19,39,58,8,50,219
82,20,39,55,5,50,218
82,21,37,57,8,49,238
82,22,41,52,5,47,226
82,23,41,52,5,47,208
82,24,39,55,4,51,182
82,25,31,62,10,52,203
82,26,37,55,10,45,222
82,27,41,48,4,44,198
82,28,37,49,3,46,173
82,29,35,50,8,42,170
82,30,37,48,10,38,199
82,31,35,45,4,41,194
82,32,34,48,8,40,206
82,33,36,45,9,36,217
82,34,41,39,2,37,186
82,35,36,36,4,32,180
82,36,31,42,4,38,177
82,37,30,44,8,36,202
82,38,31,41,6,35,202
82,39,31,42,6,36,200
82,40,32,37,3,34,196
82,41,30,41,6,35,200
82,42,35,36,10,26,229
82,43,37,31,6,25,222
82,44,37,31,4,27,202
82,45,36,36,4,32,177
82,46,37,36,6,30,179
82,47,33,30,2,28,162
82,48,30,35,11,24,204
82,49,32,30,3,27,186
82,50,31,33,6,27,199
82,51,32,25,3,22,196
82,52,30,30,3,27,178
82,53,32,28,2,26,162
82,54,28,27,2,25,136
82,55,26,27,5,22,148
82,56,26,26,3,23,136
82,57,26,27,7,20,171
82,58,29,24,2,22,154
82,59,28,24,5,19,150
82,60,27,27,7,20,165
82,61,31,24,5,19,167
82,62,29,17,1,16,139
82,63,29,21,7,14,156
82,64,30,16,3,13,142
82,65,28,18,4,14,133
82,66,27,18,3,15,126
82,67,22,17,3,14,115
82,68,23,18,8,10,129
82,69,25,14,2,12,108
82,70,22,17,7,10,117
82,71,27,12,4,8,114
82,72,27,9,4,5,106
82,73,24,8,3,5,100
82,74,21,5,1,4,79
82,75,16,9,2,7,74
82,76,15,9,5,4,92
82,77,17,7,2,5,84
82,78,16,8,3,5,86
82,79,18,6,2,4,78
82,80,17,4,1,3,67
82,81,14,4,2,2,61
82,82,13,6,1,5,50
82,83,13,4,3,1,50
82,84,12,4,3,1,57
82,85,12,2,1,1,49
82,86,10,1,1,0,48
82,87,9,2,1,1,43
82,88,8,2,2,0,41
82,89,7,1,0,1,31
82,90,7,1,1,0,30
82,91,7,0,0,0,22
82,92,6,1,1,0,22
82,93,4,0,0,0,15
82,94,3,0,0,0,11
82,95,3,0,0,0,8
82,96,2,0,0,0,5
82,97,2,0,0,0,3
82,98,1,0,0,0,1
83,0,0,100,42,58,232
83,1,39,61,12,49,245
83,2,44,56,10,46,265
83,3,48,52,6,46,256
83,4,50,50,6,44,241
83,5,45,55,9,46,244
83,6,45,55,7,48,238
83,7,43,57,9,48,247
83,8,43,56,7,49,243
83,9,44,55,4,51,213
83,10,42,56,7,49,226
83,11,37,60,11,49,244
83,12,42,55,6,49,236
83,13,42,56,9,47,271
83,14,46,51,5,46,244
83,15,45,51,6,45,241
83,16,41,56,7,49,238
83,17,42,54,8,46,229
83,18,39,57,11,46,263
83,19,44,51,6,45,262
83,20,42,53,6,47,251
83,21,44,49,8,41,239
83,22,43,47,5,42,230
83,23,37,54,11,43,239
83,24,40,51,9,42,254
83,25,44,44,2,42,217
83,26,39,51,9,42,242
83,27,42,47,6,41,233
83,28,42,43,8,35,244
83,29,46,41,5,36,220
83,30,44,43,11,32,250
83,31,45,39,5,34,223
83,32,40,46,4,42,208
83,33,34,47,9,38,219
83,34,40,40,4,36,211
83,35,36,43,5,38,201
83,36,34,43,6,37,207
83,37,38,39,5,34,217
83,38,36,39,9,30,236
83,39,37,38,4,34,208
83,40,38,37,6,31,205
83,41,39,35,4,31,194
83,42,34,37,7,30,199
83,43,37,33,7,26,209
83,44,36,31,3,28,183
83,45,32,34,5,29,175
83,46,32,33,8,25,196
83,47,37,24,6,18,195
83,48,35,25,2,23,157
83,49,31,30,8,22,160
83,50,33,28,5,23,156
83,51,33,27,7,20,161
83,52,34,24,7,17,164
83,53,31,24,6,18,154
83,54,28,25,3,22,133
83,55,23,27,5,22,135
83,56,25,23,5,18,150
83,57,29,16,5,11,153
83,58,31,12,1,11,124
83,59,25,21,5,16,133
83,60,22,20,5,15,129
83,61,24,16,5,11,128
83,62,26,14,3,11,118
83,63,23,14,4,10,115
83,64,22,15,2,13,99
83,65,21,14,6,8,107
83,66,21,12,4,8,105
83,67,21,12,3,9,94
83,68,20,11,3,8,94
83,69,20,11,3,8,102
83,70,21,10,5,5,118
83,71,18,8,3,5,111
83,72,18,7,4,3,112
83,73,20,6,2,4,100
83,74,20,9,4,5,105
83,75,20,4,1,3,88
83,76,18,5,3,2,73
83,77,16,5,5,0,81
83,78,19,2,1,1,65
83,79,15,2,1,1,47
83,80,12,2,2,0,41
83,81,11,1,1,0,32
83,82,7,3,1,2,24
83,83,6,1,0,1,16
83,84,5,1,1,0,21
83,85,5,1,1,0,20
83,86,3,1,1,0,18
83,87,3,2,2,0,29
83,88,5,0,0,0,24
83,89,5,0,0,0,19
83,90,3,0,0,0,14
83,91,3,0,0,0,11
83,92,3,0,0,0,8
83,93,3,0,0,0,5
83,94,2,0,0,0,2
84,0,0,100,44,56,219
84,1,40,60,9,51,237
84,2,44,56,8,48,244
84,3,45,55,8,47,250
84,4,44,56,7,49,259
84,5,40,60,10,50,261
84,6,46,54,9,45,274
84,7,48,51,5,46,241
84,8,45,54,11,43,261
84,9,48,51,6,45,250
84,10,46,51,5,46,236
84,11,43,56,11,45,255
84,12,48,49,2,47,213
84,13,44,53,13,40,267
84,14,45,51,5,46,244
84,15,39,58,8,50,236
84,16,41,53,6,47,227
84,17,42,52,4,48,198
84,18,38,55,10,45,228
84,19,41,52,10,42,263
84,20,44,49,7,42,260
84,21,40,53,12,41,295
84,22,47,43,5,38,271
84,23,46,41,5,36,271
84,24,46,40,7,33,274
84,25,47,42,5,37,253
84,26,47,41,5,36,237
84,27,43,44,7,37,225
84,28,41,42,4,38,205
84,29,35,45,7,38,212
84,30,36,44,8,36,229
84,31,38,42,8,34,252
84,32,40,42,3,39,220
84,33,38,42,5,37,204
84,34,34,43,6,37,216
84,35,35,42,5,37,205
84,36,34,45,5,40,207
84,37,35,42,4,38,200
84,38,35,43,5,38,198
84,39,37,44,5,39,188
84,40,33,42,8,34,210
84,41,36,40,4,36,190
84,42,35,42,5,37,191
84,43,34,37,3,34,163
84,44,34,34,8,26,180
84,45,35,35,9,26,188
84,46,35,36,4,32,179
84,47,30,39,6,33,175
84,48,31,36,6,30,186
84,49,34,31,7,24,178
84,50,33,28,5,23,163
84,51,33,26,3,23,147
84,52,29,28,8,20,158
84,53,33,28,7,21,156
84,54,34,28,4,24,136
84,55,29,28,3,25,113
84,56,26,27,5,22,109
84,57,23,28,8,20,127
84,58,25,21,6,15,122
84,59,27,19,4,15,112
84,60,24,17,2,15,93
84,61,20,16,4,12,93
84,62,20,17,6,11,93
84,63,19,16,5,11,104
84,64,19,18,5,13,104
84,65,21,14,4,10,116
84,66,21,13,2,11,102
84,67,20,15,3,12,97
84,68,20,14,3,11,88
84,69,19,12,3,9,86
84,70,17,12,5,7,97
84,71,20,8,4,4,103
84,72,21,5,2,3,93
84,73,21,7,3,4,85
84,74,17,2,0,2,61
84,75,12,11,4,7,70
84,76,14,7,3,4,77
84,77,15,5,2,3,69
84,78,16,6,4,2,85
84,79,18,4,2,2,71
84,80,15,4,2,2,62
84,81,13,3,1,2,51
84,82,11,5,4,1,57
84,83,13,1,1,0,45
84,84,12,2,1,1,39
84,85,10,2,2,0,40
84,86,8,1,1,0,33
84,87,6,0,0,0,24
84,88,6,0,0,0,18
84,89,4,0,0,0,12
84,90,3,0,0,0,8
84,91,2,0,0,0,5
84,92,1,0,0,0,3
84,93,1,0,0,0,2
84,94,1,0,0,0,1
85,0,0,100,43,57,199
85,1,39,61,12,49,207
85,2,46,54,10,44,225
85,3,45,55,10,45,229
85,4,39,61,8,53,222
85,5,37,63,7,56,220
85,6,41,59,8,51,238
85,7,44,55,7,48,245
85,8,44,54,7,47,234
85,9,42,56,4,52,209
85,10,39,59,7,52,217
85,11,38,60,7,53,204
85,12,36,62,9,53,201
85,13,40,56,6,50,202
85,14,34,61,9,52,228
85,15,40,55,5,50,216
85,16,36,58,8,50,215
85,17,39,54,8,46,229
85,18,41,54,5,49,213
85,19,43,52,8,44,223
85,20,43,50,8,42,212
85,21,43,51,9,42,219
85,22,43,51,12,39,233
85,23,42,50,10,40,250
85,24,42,48,8,40,242
85,25,46,45,4,41,225
85,26,42,51,5,46,213
85,27,42,49,5,44,219
85,28,38,54,9,45,230
85,29,38,51,4,47,208
85,30,34,51,11,40,228
85,31,37,50,7,43,233
85,32,39,45,7,38,237
85,33,41,41,8,33,259
85,34,43,40,5,35,248
85,35,43,40,3,37,222
85,36,39,42,6,36,209
85,37,34,47,7,40,210
85,38,34,46,7,39,220
85,39,38,41,2,39,192
85,40,35,41,7,34,199
85,41,39,30,4,26,180
85,42,33,39,5,34,159
85,43,33,35,6,29,164
85,44,34,34,7,27,187
85,45,34,32,3,29,166
85,46,30,36,4,32,154
85,47,28,39,7,32,155
85,48,30,33,4,29,144
85,49,33,34,3,31,129
85,50,28,35,6,29,151
85,51,27,31,6,25,148
85,52,26,29,3,26,145
85,53,27,31,6,25,158
85,54,24,31,6,25,180
85,55,27,23,3,20,162
85,56,28,25,3,22,160
85,57,26,30,5,25,160
85,58,27,23,5,18,163
85,59,29,23,6,17,183
85,60,31,22,4,18,176
85,61,31,20,5,15,184
85,62,33,17,4,13,176
85,63,28,22,7,15,194
85,64,33,11,2,9,166
85,65,30,15,3,12,145
85,66,28,13,3,10,135
85,67,27,13,2,11,115
85,68,24,12,2,10,105
85,69,20,12,3,9,101
85,70,19,12,4,8,98
85,71,21,14,5,9,105
85,72,22,11,2,9,92
85,73,19,8,3,5,101
85,74,19,9,4,5,102
85,75,18,9,3,6,100
85,76,18,8,5,3,121
85,77,18,7,4,3,120
85,78,20,6,1,5,100
85,79,21,2,0,2,79
85,80,15,6,3,3,79
85,81,16,5,2,3,73
85,82,14,2,0,2,55
85,83,11,3,2,1,56
85,84,10,2,2,0,54
85,85,11,1,1,0,52
85,86,10,0,0,0,40
85,87,7,0,0,0,30
85,88,7,0,0,0,23
85,89,5,0,0,0,16
85,90,4,0,0,0,11
85,91,3,0,0,0,7
85,92,2,0,0,0,4
85,93,1,0,0,0,2
85,94,1,0,0,0,1
86,0,0,100,33,67,169
86,1,31,69,15,54,218
86,2,42,58,11,47,240
86,3,44,56,7,49,235
86,4,46,54,7,47,239
86,5,41,59,9,50,245
86,6,45,55,10,45,248
86,7,49,50,7,43,235
86,8,43,55,9,46,246
86,9,45,54,2,52,210
86,10,39,60,9,51,233
86,11,40,58,8,50,235
86,12,40,58,11,47,271
86,13,42,56,6,50,258
86,14,45,52,9,43,270
86,15,48,51,7,44,267
86,16,48,48,6,42,263
86,17,47,50,7,43,252
86,18,43,53,4,49,224
86,19,42,53,5,48,224
86,20,43,52,4,48,207
86,21,39,55,9,46,232
86,22,41,51,5,46,218
86,23,39,53,3,50,198
86,24,34,59,6,53,196
86,25,35,58,12,46,238
86,26,38,55,10,45,263
86,27,39,53,7,46,272
86,28,43,46,5,41,263
86,29,46,44,7,37,262
86,30,45,43,4,39,233
86,31,39,49,8,41,228
86,32,41,43,4,39,208
86,33,41,44,6,38,195
86,34,40,42,7,35,197
86,35,39,41,7,34,201
86,36,38,41,9,32,208
86,37,37,45,7,38,190
86,38,36,46,8,38,176
86,39,36,44,10,34,191
86,40,39,39,8,31,203
86,41,36,38,4,34,178
86,42,29,42,10,32,209
86,43,37,31,3,28,187
86,44,36,35,2,33,164
86,45,28,34,2,32,140
86,46,28,38,4,34,133
86,47,25,38,5,33,132
86,48,28,32,7,25,138
86,49,27,31,5,26,130
86,50,30,31,5,26,137
86,51,27,29,8,21,153
86,52,28,29,7,22,165
86,53,29,28,5,23,165
86,54,31,24,3,21,146
86,55,29,27,6,21,154
86,56,29,22,3,19,142
86,57,27,20,5,15,155
86,58,27,19,1,18,130
86,59,24,20,4,16,133
86,60,24,21,4,17,132
86,61,24,15,5,10,134
86,62,24,16,3,13,120
86,63,26,15,5,10,131
